Employee_ID,Employment_Status,Hire_Date,Termination_Date,Total_Tenure_Months,Comp_vs_Market,Final_Salary,Avg_KPI_Career,Promotion_Count,Last_Promotion_Date,Exit_Reason,Attrition_Risk_Score
EMP_000229,Terminated,2018-01-28,2019-07-29,18,-0.0387,101000,0.6886,0,,Voluntary_Personal,58.0
EMP_000230,Terminated,2018-01-28,2023-09-28,68,0.0419,238000,0.8709,2,2022-09-28,Voluntary_Personal,48.3
EMP_000231,Terminated,2018-01-28,2021-08-28,43,0.126,139000,0.717,0,,Voluntary_Better_Offer,55.9
EMP_000232,Terminated,2018-01-28,2021-04-29,39,0.0862,183000,0.7444,0,,Voluntary_Better_Offer,55.9
EMP_000233,Terminated,2018-01-28,2020-04-28,27,-0.2151,144000,0.6429,0,,Voluntary_Low_Engagement,66.7
EMP_000234,Terminated,2018-01-28,2019-12-29,23,0.1237,118000,0.7798,0,,Voluntary_Better_Offer,39.9
EMP_000235,Terminated,2018-01-28,2018-09-28,8,0.0037,159000,0.5303,0,,Voluntary_Better_Offer,63.1
EMP_000236,Terminated,2018-01-28,2019-02-27,13,-0.0521,117000,0.7812,0,,Voluntary_Better_Offer,52.6
EMP_000237,Terminated,2018-01-28,2023-02-27,61,-0.093,112000,0.7162,0,,Voluntary_Personal,53.0
EMP_000238,Terminated,2018-01-28,2021-03-29,38,-0.1243,147000,0.619,0,,Voluntary_Personal,63.4
EMP_000239,Terminated,2018-01-28,2022-06-29,53,0.1102,187000,0.8343,0,,Voluntary_Personal,49.1
EMP_000240,Terminated,2018-01-28,2022-05-29,52,-0.0229,205000,0.8883,2,2021-05-29,Voluntary_Personal,42.0
EMP_000241,Terminated,2018-01-29,2018-07-30,6,-0.1777,97000,0.5098,0,,Voluntary_Better_Offer,60.1
EMP_000242,Terminated,2018-01-29,2019-10-30,21,-0.1459,89000,0.7476,0,,Voluntary_Personal,57.8
EMP_000243,Terminated,2018-01-29,2018-11-29,10,0.1019,185000,0.6916,0,,Voluntary_Better_Offer,48.8
EMP_000244,Terminated,2018-01-29,2021-04-30,39,-0.1459,106000,0.6505,0,,Voluntary_Better_Offer,62.3
EMP_000245,Terminated,2018-01-29,2018-11-29,10,-0.0469,97000,0.6034,0,,Voluntary_Low_Engagement,53.4
EMP_000246,Terminated,2018-01-29,2020-10-29,33,0.0745,157000,0.818,1,2019-10-30,Voluntary_Better_Offer,46.3
EMP_000247,Terminated,2018-01-29,2018-07-30,6,0.008,106000,0.5174,0,,Voluntary_Low_Engagement,65.1
EMP_000248,Terminated,2018-01-29,2020-08-29,31,0.1851,139000,0.6439,0,,Voluntary_Low_Engagement,57.9
EMP_000249,Terminated,2018-01-29,2019-01-29,12,0.1408,116000,0.6455,0,,Voluntary_Better_Offer,56.0
EMP_000250,Terminated,2018-01-30,2020-07-31,30,-0.0151,166000,0.6072,0,,Voluntary_Better_Offer,62.7
EMP_000251,Terminated,2018-01-30,2021-03-01,37,0.0285,104000,0.7832,0,,Voluntary_Better_Offer,45.5
EMP_000252,Terminated,2018-01-30,2019-07-31,18,0.1603,195000,0.8216,0,,Voluntary_Better_Offer,43.8
EMP_000253,Terminated,2018-01-30,2020-07-31,30,-0.1452,136000,0.7969,0,,Voluntary_Better_Offer,49.5
EMP_000254,Terminated,2018-01-30,2020-03-31,26,-0.0494,100000,0.775,0,,Voluntary_Better_Offer,49.2
EMP_000255,Terminated,2018-01-30,2020-06-30,29,0.1198,117000,0.7916,0,,Voluntary_Personal,49.0
EMP_000256,Terminated,2018-01-30,2020-10-30,33,0.0434,175000,0.6156,0,,Voluntary_Low_Engagement,53.5
EMP_000257,Terminated,2018-01-31,2024-05-02,75,0.0982,185000,0.8187,0,,Voluntary_Better_Offer,58.5
EMP_000258,Terminated,2018-01-31,2019-08-01,18,0.0026,105000,0.7071,0,,Voluntary_Personal,53.3
EMP_000259,Terminated,2018-01-31,2020-04-01,26,0.0261,173000,0.7182,0,,Voluntary_Personal,52.4
EMP_000260,Terminated,2018-01-31,2019-07-02,17,-0.045,161000,0.7352,0,,Voluntary_Personal,52.9
EMP_000261,Terminated,2018-01-31,2019-10-01,20,-0.1473,143000,0.515,0,,Voluntary_Low_Engagement,68.0
EMP_000262,Terminated,2018-01-31,2023-07-02,65,-0.034,119000,0.7323,0,,Voluntary_Personal,57.1
EMP_000263,Terminated,2018-01-31,2021-03-02,37,0.1959,227000,0.9567,1,2020-03-02,Voluntary_Personal,36.6
EMP_000264,Terminated,2018-01-31,2018-08-01,6,-0.0746,126000,0.5931,0,,Voluntary_Personal,55.4
EMP_000265,Terminated,2018-01-31,2020-01-01,23,-0.0299,102000,0.699,0,,Voluntary_Personal,55.1
EMP_000266,Terminated,2018-01-31,2024-07-01,77,-0.0684,127000,0.8584,2,2023-07-02,Voluntary_Better_Offer,50.0
EMP_000267,Terminated,2018-02-01,2018-08-02,6,-0.0718,115000,0.5995,0,,Voluntary_Low_Engagement,53.8
EMP_000268,Terminated,2018-02-01,2021-12-02,46,0.022,162000,0.7664,0,,Involuntary_Restructure,49.5
EMP_000269,Terminated,2018-02-01,2024-03-03,73,-0.0139,166000,0.8479,0,,Voluntary_Personal,43.7
EMP_000270,Terminated,2018-02-01,2020-06-02,28,0.053,107000,0.7288,0,,Voluntary_Personal,49.4
EMP_000271,Terminated,2018-02-01,2019-07-03,17,-0.134,137000,0.6064,0,,Voluntary_Better_Offer,64.2
EMP_000272,Terminated,2018-02-01,2018-12-02,10,-0.182,138000,0.7827,0,,Voluntary_Personal,63.2
EMP_000273,Terminated,2018-02-01,2022-05-03,51,0.0268,172000,0.8206,2,2021-05-03,Voluntary_Better_Offer,42.5
EMP_000274,Terminated,2018-02-01,2021-11-01,45,-0.0267,164000,0.757,0,,Voluntary_Better_Offer,48.3
EMP_000275,Terminated,2018-02-01,2024-06-02,76,-0.0846,113000,0.7956,0,,Voluntary_Better_Offer,52.9
EMP_000276,Terminated,2018-02-02,2019-11-03,21,0.0157,139000,0.6436,0,,Voluntary_Personal,59.2
EMP_000277,Terminated,2018-02-02,2018-10-03,8,-0.0764,155000,0.6332,0,,Voluntary_Better_Offer,50.4
EMP_000278,Terminated,2018-02-02,2021-07-04,41,0.0415,175000,0.7574,0,,Voluntary_Better_Offer,52.2
EMP_000279,Terminated,2018-02-02,2022-11-03,57,0.2184,203000,0.8282,2,2021-11-02,Voluntary_Better_Offer,41.6
EMP_000280,Terminated,2018-02-02,2022-12-03,58,0.1483,243000,0.9082,2,2021-12-03,Involuntary_Restructure,41.8
EMP_000281,Terminated,2018-02-02,2021-05-04,39,0.0224,107000,0.6653,0,,Voluntary_Low_Engagement,54.0
EMP_000282,Terminated,2018-02-02,2020-03-04,25,-0.0333,120000,0.8816,0,,Voluntary_Personal,51.4
EMP_000283,Terminated,2018-02-02,2020-01-03,23,-0.0588,116000,0.6078,0,,Voluntary_Better_Offer,59.0
EMP_000284,Terminated,2018-02-03,2018-08-04,6,-0.0399,113000,0.5044,0,,Voluntary_Low_Engagement,65.2
EMP_000285,Terminated,2018-02-03,2020-12-03,34,-0.0063,104000,0.6401,0,,Voluntary_Low_Engagement,64.2
EMP_000286,Terminated,2018-02-03,2019-03-05,13,-0.0019,168000,0.8781,0,,Voluntary_Better_Offer,46.3
EMP_000287,Terminated,2018-02-03,2019-05-05,15,-0.1357,90000,0.6684,0,,Voluntary_Personal,62.1
EMP_000288,Terminated,2018-02-03,2023-10-04,68,0.1487,193000,0.803,0,,Voluntary_Better_Offer,51.2
EMP_000289,Terminated,2018-02-03,2021-08-04,42,0.0811,147000,0.6372,0,,Voluntary_Low_Engagement,54.5
EMP_000290,Active,2018-02-04,,82,0.0761,126000,0.7115,0,,Still Active,54.5
EMP_000291,Terminated,2018-02-04,2021-04-05,38,0.0618,131000,0.7108,0,,Involuntary_Restructure,57.0
EMP_000292,Terminated,2018-02-04,2023-09-05,67,0.089,183000,0.7794,0,,Voluntary_Better_Offer,55.1
EMP_000293,Terminated,2018-02-04,2022-06-05,52,0.0936,184000,0.7084,0,,Voluntary_Low_Engagement,52.3
EMP_000294,Terminated,2018-02-04,2018-11-04,9,-0.0999,143000,0.7085,0,,Voluntary_Personal,54.2
EMP_000295,Terminated,2018-02-04,2020-03-06,25,-0.1129,163000,0.6189,0,,Voluntary_Better_Offer,60.7
EMP_000296,Terminated,2018-02-05,2024-09-05,79,0.2122,267000,0.8022,2,2023-09-06,Voluntary_Low_Engagement,42.2
EMP_000297,Terminated,2018-02-05,2020-05-06,27,0.0717,180000,0.6093,0,,Voluntary_Low_Engagement,52.5
EMP_000298,Terminated,2018-02-05,2018-10-06,8,-0.0434,130000,0.7115,0,,Voluntary_Better_Offer,50.2
EMP_000299,Terminated,2018-02-05,2023-06-07,64,0.0302,173000,0.7397,0,,Voluntary_Personal,55.8
EMP_000300,Terminated,2018-02-05,2018-09-06,7,0.1636,159000,0.9328,0,,Voluntary_Personal,32.2
EMP_000301,Terminated,2018-02-05,2022-01-05,47,0.3,256000,0.8955,1,2021-01-05,Voluntary_Better_Offer,35.9
EMP_000302,Terminated,2018-02-05,2023-03-07,61,-0.0042,104000,0.7213,0,,Voluntary_Personal,62.8
EMP_000303,Terminated,2018-02-05,2019-04-07,14,-0.0513,99000,0.8292,0,,Voluntary_Personal,49.0
EMP_000304,Terminated,2018-02-05,2020-09-05,31,0.2065,142000,0.7242,0,,Voluntary_Low_Engagement,48.3
EMP_000305,Terminated,2018-02-05,2020-04-06,26,0.0304,121000,0.8316,0,,Involuntary_Restructure,59.7
EMP_000306,Terminated,2018-02-06,2020-02-06,24,-0.1339,91000,0.757,0,,Voluntary_Low_Engagement,63.5
EMP_000307,Terminated,2018-02-06,2021-08-07,42,-0.0433,130000,0.6239,0,,Voluntary_Better_Offer,62.1
EMP_000308,Terminated,2018-02-06,2023-07-08,65,0.1683,217000,0.8887,2,2022-07-08,Voluntary_Better_Offer,36.1
EMP_000309,Terminated,2018-02-06,2020-10-07,32,0.115,187000,0.7804,0,,Voluntary_Better_Offer,47.4
EMP_000310,Terminated,2018-02-06,2018-09-07,7,-0.1268,138000,0.6067,0,,Voluntary_Personal,52.6
EMP_000311,Terminated,2018-02-06,2020-05-07,27,0.0175,106000,0.8662,0,,Voluntary_Better_Offer,49.4
EMP_000312,Terminated,2018-02-06,2019-04-08,14,0.2341,153000,0.7934,0,,Voluntary_Personal,41.4
EMP_000313,Terminated,2018-02-07,2021-01-07,35,-0.1187,92000,0.7577,0,,Voluntary_Personal,52.9
EMP_000314,Terminated,2018-02-07,2019-12-08,22,0.0697,146000,0.5998,0,,Voluntary_Low_Engagement,58.1
EMP_000315,Terminated,2018-02-07,2021-07-09,41,-0.0218,121000,0.6851,0,,Voluntary_Personal,53.3
EMP_000316,Terminated,2018-02-07,2021-11-07,45,0.1234,178000,0.8606,0,,Voluntary_Better_Offer,48.3
EMP_000317,Terminated,2018-02-07,2018-11-07,9,0.1386,134000,0.9218,0,,Voluntary_Personal,42.4
EMP_000318,Terminated,2018-02-08,2018-08-09,6,-0.0855,93000,0.529,0,,Voluntary_Low_Engagement,69.8
EMP_000319,Terminated,2018-02-08,2023-02-08,60,0.0262,140000,0.6925,0,,Voluntary_Better_Offer,47.7
EMP_000320,Active,2018-02-08,,82,-0.1261,139000,0.727,0,,Still Active,56.5
EMP_000321,Terminated,2018-02-08,2018-11-08,9,-0.0657,157000,0.7566,0,,Voluntary_Better_Offer,53.1
EMP_000322,Terminated,2018-02-08,2022-12-09,58,0.1948,189000,0.7658,0,,Voluntary_Personal,46.3
EMP_000323,Active,2018-02-09,,82,-0.0534,159000,0.8037,0,,Still Active,51.7
EMP_000324,Terminated,2018-02-09,2018-08-10,6,-0.0782,155000,0.5292,0,,Voluntary_Low_Engagement,64.2
EMP_000325,Terminated,2018-02-09,2018-08-10,6,0.0603,178000,0.9387,0,,Voluntary_Better_Offer,40.0
EMP_000326,Terminated,2018-02-09,2024-09-09,79,-0.0788,108000,0.7884,0,,Voluntary_Better_Offer,49.0
EMP_000327,Terminated,2018-02-10,2023-05-12,63,0.0356,121000,0.8616,0,,Voluntary_Better_Offer,47.5
EMP_000328,Terminated,2018-02-10,2019-03-12,13,-0.1175,148000,0.6028,0,,Voluntary_Low_Engagement,62.4
EMP_000329,Terminated,2018-02-10,2020-08-11,30,0.1061,151000,0.7425,0,,Voluntary_Better_Offer,47.6
EMP_000330,Terminated,2018-02-10,2021-06-11,40,-0.0856,125000,0.7713,0,,Voluntary_Better_Offer,53.8
EMP_000331,Terminated,2018-02-10,2021-03-12,37,-0.0668,157000,0.6666,0,,Voluntary_Personal,63.6
EMP_000332,Terminated,2018-02-10,2018-08-11,6,0.0744,133000,0.6524,0,,Voluntary_Low_Engagement,56.4
EMP_000333,Active,2018-02-10,,82,0.0033,159000,0.728,0,,Still Active,53.7
EMP_000334,Terminated,2018-02-10,2021-05-12,39,0.295,176000,0.7985,0,,Voluntary_Personal,41.3
EMP_000335,Terminated,2018-02-10,2019-09-11,19,0.0351,108000,0.7111,0,,Voluntary_Better_Offer,54.9
EMP_000336,Terminated,2018-02-10,2018-10-11,8,0.0168,171000,0.611,0,,Voluntary_Low_Engagement,53.6
EMP_000337,Terminated,2018-02-10,2020-12-10,34,0.0543,144000,0.6657,0,,Voluntary_Better_Offer,58.6
EMP_000338,Terminated,2018-02-10,2022-12-11,58,0.1344,257000,0.839,2,2021-12-11,Voluntary_Personal,40.8
EMP_000339,Terminated,2018-02-10,2022-04-12,50,0.1516,142000,0.7897,0,,Voluntary_Better_Offer,51.8
EMP_000340,Terminated,2018-02-11,2019-05-13,15,-0.0249,99000,0.7419,0,,Involuntary_Restructure,56.7
EMP_000341,Terminated,2018-02-11,2019-08-12,18,0.1591,136000,0.8333,0,,Voluntary_Better_Offer,40.0
EMP_000342,Terminated,2018-02-11,2021-01-11,35,0.0625,178000,0.7848,0,,Voluntary_Personal,53.0
EMP_000343,Terminated,2018-02-11,2021-08-12,42,0.0808,127000,0.7451,0,,Voluntary_Personal,58.5
EMP_000344,Terminated,2018-02-11,2018-08-12,6,-0.094,95000,0.7654,0,,Voluntary_Personal,57.3
EMP_000345,Active,2018-02-12,,82,0.0351,225000,0.9539,2,2023-12-13,Still Active,31.1
EMP_000346,Terminated,2018-02-12,2023-03-14,61,0.0267,120000,0.8782,0,,Voluntary_Personal,44.5
EMP_000347,Terminated,2018-02-12,2019-08-13,18,0.0149,106000,0.5399,0,,Voluntary_Low_Engagement,68.8
EMP_000348,Terminated,2018-02-12,2019-01-12,11,0.0867,110000,0.6046,0,,Voluntary_Low_Engagement,47.6
EMP_000349,Terminated,2018-02-12,2021-06-13,40,-0.0421,161000,0.7075,0,,Voluntary_Personal,60.3
EMP_000350,Active,2018-02-12,,82,0.1745,119000,0.8137,0,,Still Active,49.2
EMP_000351,Terminated,2018-02-12,2021-07-14,41,0.0576,126000,0.8322,1,2020-07-13,Voluntary_Better_Offer,44.8
EMP_000352,Terminated,2018-02-12,2019-08-13,18,-0.0241,121000,0.844,0,,Voluntary_Better_Offer,45.1
EMP_000353,Terminated,2018-02-12,2019-07-14,17,0.1648,144000,0.6569,0,,Voluntary_Low_Engagement,56.4
EMP_000354,Terminated,2018-02-13,2019-11-14,21,0.0886,135000,0.638,0,,Voluntary_Low_Engagement,51.7
EMP_000355,Terminated,2018-02-13,2019-02-13,12,0.0125,170000,0.8215,0,,Involuntary_Restructure,42.7
EMP_000356,Terminated,2018-02-13,2019-07-15,17,-0.038,162000,0.5597,0,,Voluntary_Low_Engagement,64.5
EMP_000357,Terminated,2018-02-13,2020-06-14,28,0.1858,120000,0.6729,0,,Voluntary_Low_Engagement,50.3
EMP_000358,Terminated,2018-02-13,2021-04-14,38,0.0138,157000,0.8409,1,2020-04-14,Voluntary_Better_Offer,38.5
EMP_000359,Terminated,2018-02-13,2020-04-14,26,-0.05,150000,0.803,0,,Voluntary_Better_Offer,54.9
EMP_000360,Terminated,2018-02-13,2019-11-14,21,0.0486,143000,0.7053,0,,Voluntary_Low_Engagement,56.5
EMP_000361,Terminated,2018-02-13,2022-12-14,58,0.1595,158000,0.6981,0,,Voluntary_Personal,51.6
EMP_000362,Terminated,2018-02-13,2019-10-14,20,-0.0451,100000,0.5701,0,,Voluntary_Low_Engagement,62.4
EMP_000363,Terminated,2018-02-13,2023-05-15,63,-0.0775,96000,0.6401,0,,Voluntary_Low_Engagement,54.9
EMP_000364,Terminated,2018-02-13,2021-05-15,39,-0.1333,146000,0.5905,0,,Voluntary_Low_Engagement,60.7
EMP_000365,Terminated,2018-02-13,2023-05-15,63,-0.0722,115000,0.8051,0,,Voluntary_Better_Offer,51.5
EMP_000366,Terminated,2018-02-14,2021-09-14,43,-0.0805,93000,0.6205,0,,Involuntary_Restructure,54.6
EMP_000367,Terminated,2018-02-14,2019-09-15,19,0.011,138000,0.8091,0,,Involuntary_Restructure,41.7
EMP_000368,Terminated,2018-02-14,2018-12-15,10,-0.1075,90000,0.6926,0,,Voluntary_Better_Offer,62.0
EMP_000369,Active,2018-02-14,,82,0.1735,284000,0.8885,2,2023-12-15,Still Active,33.3
EMP_000370,Terminated,2018-02-14,2022-04-16,50,-0.1799,83000,0.7574,0,,Involuntary_Performance,64.4
EMP_000371,Terminated,2018-02-14,2021-02-13,36,-0.0864,113000,0.757,0,,Voluntary_Better_Offer,56.4
EMP_000372,Terminated,2018-02-14,2022-08-15,54,-0.1282,138000,0.7797,0,,Voluntary_Better_Offer,54.0
EMP_000373,Terminated,2018-02-15,2024-09-15,79,0.2522,215000,0.9178,2,2023-09-16,Voluntary_Better_Offer,39.2
EMP_000374,Terminated,2018-02-15,2019-09-16,19,-0.0649,157000,0.6044,0,,Voluntary_Low_Engagement,53.7
EMP_000375,Terminated,2018-02-15,2021-01-15,35,0.0871,110000,0.4885,0,,Voluntary_Low_Engagement,65.3
EMP_000376,Terminated,2018-02-15,2021-02-14,36,0.0199,103000,0.6476,0,,Voluntary_Low_Engagement,65.3
EMP_000377,Terminated,2018-02-15,2021-09-15,43,0.0139,125000,0.6502,0,,Voluntary_Personal,51.1
EMP_000378,Terminated,2018-02-15,2021-03-17,37,-0.0883,107000,0.7818,0,,Voluntary_Better_Offer,46.4
EMP_000379,Terminated,2018-02-15,2019-09-16,19,0.1075,137000,0.8714,0,,Voluntary_Better_Offer,45.2
EMP_000380,Terminated,2018-02-16,2020-03-18,25,-0.1077,93000,0.5749,0,,Voluntary_Low_Engagement,66.2
EMP_000381,Terminated,2018-02-16,2019-12-17,22,0.303,161000,0.7348,0,,Voluntary_Personal,44.3
EMP_000382,Terminated,2018-02-16,2020-07-17,29,0.0147,161000,0.7948,0,,Voluntary_Better_Offer,56.5
EMP_000383,Terminated,2018-02-16,2018-08-17,6,0.1683,137000,0.6267,0,,Voluntary_Low_Engagement,54.5
EMP_000384,Terminated,2018-02-16,2019-12-17,22,-0.0666,98000,0.7386,0,,Voluntary_Better_Offer,52.6
EMP_000385,Terminated,2018-02-16,2022-01-16,47,-0.011,135000,0.8352,1,2021-01-16,Voluntary_Personal,45.9
EMP_000386,Terminated,2018-02-16,2020-05-17,27,-0.0067,157000,0.6536,0,,Voluntary_Low_Engagement,49.1
EMP_000387,Terminated,2018-02-16,2020-02-16,24,0.102,115000,0.5816,0,,Voluntary_Low_Engagement,57.4
EMP_000388,Terminated,2018-02-16,2020-06-17,28,-0.0351,101000,0.6693,0,,Voluntary_Better_Offer,53.7
EMP_000389,Terminated,2018-02-16,2019-11-17,21,0.0908,111000,0.6236,0,,Voluntary_Better_Offer,58.6
EMP_000390,Terminated,2018-02-16,2019-11-17,21,0.1484,182000,0.76,0,,Voluntary_Better_Offer,55.1
EMP_000391,Terminated,2018-02-16,2021-07-18,41,-0.1395,144000,0.754,0,,Voluntary_Better_Offer,57.0
EMP_000392,Terminated,2018-02-17,2019-03-19,13,-0.076,97000,0.5583,0,,Voluntary_Low_Engagement,60.3
EMP_000393,Terminated,2018-02-17,2018-12-18,10,0.2075,149000,0.8749,0,,Voluntary_Better_Offer,42.8
EMP_000394,Terminated,2018-02-17,2019-04-19,14,0.0387,164000,0.7395,0,,Involuntary_Restructure,46.6
EMP_000395,Terminated,2018-02-17,2019-11-18,21,-0.0641,172000,0.5442,0,,Voluntary_Low_Engagement,66.9
EMP_000396,Terminated,2018-02-17,2023-07-19,65,-0.1784,101000,0.7504,0,,Voluntary_Personal,55.2
EMP_000397,Terminated,2018-02-18,2022-08-19,54,0.1658,196000,0.7184,0,,Voluntary_Personal,49.2
EMP_000398,Terminated,2018-02-18,2019-10-19,20,-0.0815,113000,0.556,0,,Voluntary_Low_Engagement,62.8
EMP_000399,Terminated,2018-02-18,2023-02-18,60,0.1467,142000,0.814,0,,Voluntary_Personal,45.1
EMP_000400,Terminated,2018-02-18,2019-08-19,18,0.1433,156000,0.6239,0,,Voluntary_Low_Engagement,49.6
EMP_000401,Terminated,2018-02-18,2019-07-20,17,-0.084,125000,0.638,0,,Voluntary_Low_Engagement,54.8
EMP_000402,Terminated,2018-02-18,2020-11-18,33,-0.2412,79000,0.516,0,,Voluntary_Personal,69.9
EMP_000403,Terminated,2018-02-19,2018-10-20,8,-0.1167,92000,0.8354,0,,Voluntary_Better_Offer,47.8
EMP_000404,Terminated,2018-02-19,2020-02-19,24,-0.0714,97000,0.5449,0,,Voluntary_Low_Engagement,62.2
EMP_000405,Terminated,2018-02-19,2021-05-21,39,0.0952,145000,0.8081,1,2020-05-20,Voluntary_Better_Offer,46.7
EMP_000406,Terminated,2018-02-19,2019-07-21,17,0.1092,186000,0.6171,0,,Voluntary_Low_Engagement,57.7
EMP_000407,Terminated,2018-02-19,2019-08-20,18,0.1221,117000,0.8695,0,,Voluntary_Personal,43.2
EMP_000408,Terminated,2018-02-19,2019-05-21,15,0.0003,117000,0.6026,0,,Involuntary_Restructure,67.9
EMP_000409,Terminated,2018-02-19,2021-10-20,44,0.0384,122000,0.6866,0,,Voluntary_Better_Offer,54.7
EMP_000410,Terminated,2018-02-19,2020-02-19,24,0.1174,117000,0.716,0,,Voluntary_Low_Engagement,48.8
EMP_000411,Terminated,2018-02-19,2019-01-19,11,-0.0557,99000,0.4704,0,,Involuntary_Performance,67.9
EMP_000412,Terminated,2018-02-19,2019-12-20,22,0.2199,224000,0.6815,0,,Voluntary_Low_Engagement,48.5
EMP_000413,Terminated,2018-02-19,2019-02-19,12,-0.0083,104000,0.703,0,,Involuntary_Restructure,55.5
EMP_000414,Terminated,2018-02-19,2020-10-20,32,0.1903,124000,0.7673,0,,Voluntary_Personal,43.8
EMP_000415,Terminated,2018-02-20,2021-02-19,36,-0.1291,91000,0.7973,0,,Voluntary_Personal,53.2
EMP_000416,Terminated,2018-02-20,2021-12-21,46,-0.1246,139000,0.7559,0,,Voluntary_Personal,53.0
EMP_000417,Terminated,2018-02-20,2022-06-21,52,-0.0605,110000,0.7009,0,,Voluntary_Personal,57.0
EMP_000418,Terminated,2018-02-20,2020-07-21,29,-0.095,152000,0.9011,0,,Voluntary_Better_Offer,43.9
EMP_000419,Terminated,2018-02-20,2019-03-22,13,-0.0664,115000,0.6098,0,,Voluntary_Personal,62.2
EMP_000420,Terminated,2018-02-20,2023-10-21,68,0.0166,103000,0.6976,0,,Voluntary_Personal,50.7
EMP_000421,Terminated,2018-02-20,2022-05-22,51,0.0999,115000,0.76,0,,Voluntary_Better_Offer,51.2
EMP_000422,Terminated,2018-02-21,2022-12-22,58,-0.1894,95000,0.6342,0,,Voluntary_Low_Engagement,67.4
EMP_000423,Terminated,2018-02-21,2018-08-22,6,0.1844,199000,0.882,0,,Voluntary_Better_Offer,36.5
EMP_000424,Terminated,2018-02-21,2020-03-23,25,-0.0203,102000,0.7671,0,,Voluntary_Personal,51.3
EMP_000425,Terminated,2018-02-21,2018-08-22,6,-0.127,91000,0.7787,0,,Voluntary_Personal,59.7
EMP_000426,Terminated,2018-02-21,2021-03-23,37,-0.2118,97000,0.6723,0,,Voluntary_Better_Offer,63.4
EMP_000427,Terminated,2018-02-21,2020-09-21,31,-0.0204,102000,0.6799,0,,Voluntary_Better_Offer,52.7
EMP_000428,Terminated,2018-02-21,2018-12-22,10,-0.0753,94000,0.6966,0,,Voluntary_Personal,56.5
EMP_000429,Terminated,2018-02-21,2020-01-22,23,0.2616,212000,0.7627,0,,Voluntary_Better_Offer,42.3
EMP_000430,Terminated,2018-02-21,2021-04-22,38,0.3094,152000,0.8958,1,2020-04-22,Voluntary_Personal,35.6
EMP_000431,Terminated,2018-02-21,2019-11-22,21,0.0441,192000,0.6057,0,,Voluntary_Personal,64.2
EMP_000432,Terminated,2018-02-22,2021-10-23,44,-0.1003,122000,0.7016,0,,Voluntary_Personal,64.2
EMP_000433,Terminated,2018-02-22,2018-10-23,8,0.0224,104000,0.855,0,,Voluntary_Better_Offer,39.9
EMP_000434,Terminated,2018-02-22,2022-01-22,47,0.1087,159000,0.9103,1,2021-01-22,Voluntary_Better_Offer,38.6
EMP_000435,Terminated,2018-02-22,2019-06-24,16,0.0138,119000,0.7422,0,,Voluntary_Personal,49.4
EMP_000436,Terminated,2018-02-22,2020-03-24,25,0.0561,192000,0.849,1,2019-03-24,Voluntary_Better_Offer,42.0
EMP_000437,Terminated,2018-02-22,2019-05-24,15,0.1132,137000,0.5249,0,,Voluntary_Low_Engagement,59.1
EMP_000438,Terminated,2018-02-22,2022-12-23,58,0.059,107000,0.7639,0,,Voluntary_Better_Offer,44.9
EMP_000439,Terminated,2018-02-22,2018-08-23,6,0.0659,125000,0.6577,0,,Voluntary_Better_Offer,56.9
EMP_000440,Terminated,2018-02-22,2019-06-24,16,0.1071,112000,0.6321,0,,Voluntary_Low_Engagement,53.2
EMP_000441,Terminated,2018-02-22,2020-11-22,33,-0.0042,104000,0.7302,0,,Voluntary_Better_Offer,54.5
EMP_000442,Terminated,2018-02-22,2019-03-24,13,-0.0878,153000,0.7212,0,,Voluntary_Better_Offer,61.1
EMP_000443,Terminated,2018-02-22,2018-10-23,8,0.0169,106000,0.7086,0,,Voluntary_Personal,60.7
EMP_000444,Terminated,2018-02-22,2020-02-22,24,0.1799,217000,0.7578,0,,Voluntary_Better_Offer,54.0
EMP_000445,Terminated,2018-02-23,2019-10-24,20,-0.0001,168000,0.6744,0,,Voluntary_Personal,56.2
EMP_000446,Terminated,2018-02-23,2018-09-24,7,0.1186,117000,0.6653,0,,Voluntary_Better_Offer,52.4
EMP_000447,Terminated,2018-02-23,2020-11-23,33,0.135,180000,0.7796,0,,Voluntary_Better_Offer,48.1
EMP_000448,Terminated,2018-02-23,2019-12-24,22,0.163,136000,0.709,0,,Involuntary_Restructure,53.4
EMP_000449,Terminated,2018-02-23,2020-07-24,29,-0.0319,162000,0.7347,0,,Voluntary_Better_Offer,51.3
EMP_000450,Terminated,2018-02-23,2023-01-23,59,0.1894,205000,0.8493,2,2022-01-23,Voluntary_Better_Offer,40.4
EMP_000451,Terminated,2018-02-23,2021-12-24,46,0.0338,128000,0.7361,0,,Voluntary_Personal,52.0
